# Constructed from biom file
#OTU ID	ITS.Mia.2	ITS.Mia.12	ITS.Mia.9	ITS.Mia.17	ITS.Mia.10	ITS.Mia.11	ITS.Mia.15	ITS.Mia.16	ITS.Mia.1	ITS.Mia.13	ITS.Mia.14	ITS.Mia.3	ITS.Mia.7	ITS.Mia.8	ITS.Mia.5	ITS.Mia.4	ITS.Mia.6
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Trypetheliales;f__Trypetheliaceae	0.0	2.57788433033e-05	1.78724621104e-05	2.01983477752e-05	3.90772557346e-05	0.0	2.28016371575e-05	0.0	0.0	0.0	0.0	0.0	8.61719820418e-06	1.25283453814e-05	0.0	1.16451038161e-05	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae	0.00158158748893	0.0	0.00318129825565	4.03966955503e-05	0.0024879186151	0.0	0.00139089986661	0.000540801767386	0.00013097748497	0.000521382474597	0.000116585785278	0.000484912605524	0.00112885296475	0.00061388892369	0.000548742663549	0.000535674775541	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Valsariales;f__Valsariaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4576353232e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae	2.36057834169e-05	0.000283567276336	1.78724621104e-05	8.07933911006e-05	1.30257519115e-05	0.000121948245165	2.28016371575e-05	0.0	1.3097748497e-05	6.95176632796e-05	0.00303123041723	1.10207410346e-05	3.44687928167e-05	0.000563775542164	1.1929188338e-05	0.0	0.00025932264924
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified	0.00173502508114	0.00148228348994	0.00296682871032	0.00973560362762	0.000442875564992	0.000853637716153	0.0108649801056	0.0011276292171	0.000196466227456	0.00135559443395	0.00100555239802	0.0201018316472	0.00202504157798	0.0033701249076	0.00277950088276	0.000174676557242	0.00418373874107
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Arachnomycetales;f__Arachnomycetaceae	0.0	0.0365672892257	0.00244852730912	0.00128259508372	0.000117231767204	0.00065852052389	4.56032743151e-05	0.00017259630874	0.0	6.95176632796e-05	0.0	2.20414820693e-05	0.000827251027601	0.00150340144577	0.00654912439758	0.000128096141977	0.000484068945248
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriaceae	0.0	0.0	0.0	0.0	0.0	1.21948245165e-05	0.0	0.0	1.3097748497e-05	0.0	5.82928926391e-05	0.0	0.0	0.0	0.000107362695042	0.000197966764874	0.0
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis	0.0	0.00106982199709	0.0	3.02975216627e-05	2.60515038231e-05	1.21948245165e-05	3.42024557363e-05	0.0	0.0	1.15862772133e-05	0.0	0.0	8.61719820418e-06	1.25283453814e-05	1.1929188338e-05	1.16451038161e-05	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae	0.0158158748893	0.0038926053388	0.00537961109522	0.0251873396756	0.0402104961509	0.00320723884783	0.0637191750368	0.0389722465136	0.0217160670081	0.015699405624	0.0177939054781	0.0148228966916	0.000853102622213	0.00202959195179	0.00478360452355	0.00472791214934	0.000864408830801
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified	3.54086751254e-05	0.000141783638168	0.000125107234773	0.000100991738876	0.000351695301611	0.000682910172923	9.12065486302e-05	4.60256823307e-05	0.000406030203408	0.000254898098692	0.000131159008438	8.8165928277e-05	8.61719820418e-05	0.000275623598391	0.000167008636732	0.000139741245793	0.000155593589544
