# Constructed from biom file
#OTU ID	ITS.Mia.2	ITS.Mia.12	ITS.Mia.9	ITS.Mia.17	ITS.Mia.10	ITS.Mia.11	ITS.Mia.15	ITS.Mia.16	ITS.Mia.1	ITS.Mia.13	ITS.Mia.14	ITS.Mia.3	ITS.Mia.7	ITS.Mia.8	ITS.Mia.5	ITS.Mia.4	ITS.Mia.6
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unidentified	1.18028917085e-05	1.28894216517e-05	0.0	0.0	0.0	0.0	0.000752454026199	1.15064205827e-05	0.0	0.0	0.0	3.30622231039e-05	2.58515946125e-05	2.50566907629e-05	3.57875650141e-05	0.0	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Catenulostroma	2.36057834169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000170270730461	1.15862772133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Devriesia	0.00316317497787	1.28894216517e-05	0.000965112953961	0.00875598376053	0.000247489286319	0.0	0.0389337954465	8.05449440788e-05	0.000602496430864	0.0152938859215	0.00974948629388	0.00212700301968	0.000112023576654	1.25283453814e-05	0.000453309156845	0.00129260652359	0.000276610825856
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Neodevriesia	0.0	1.28894216517e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.61719820418e-06	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__Penidiella	0.0	0.0	0.0	0.0	0.0	0.0	1.14008185788e-05	0.0	0.0	0.0	0.0	5.51037051731e-05	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unidentified	0.0	7.73365299099e-05	0.0	6.05950433255e-05	0.0	0.0	4.56032743151e-05	5.75321029134e-05	0.0	2.31725544265e-05	5.82928926391e-05	0.0	0.000137875171267	0.000300680289154	0.00017893782507	1.16451038161e-05	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified	0.00499262319268	0.000438240336156	0.00151915927938	0.000727140519905	0.00256607312657	0.000365844735494	0.00623624776259	0.00064435955263	0.0178522312015	0.0142742935267	0.00120957752226	0.00422094381626	0.00218015114566	0.000952154248988	0.000918547502028	0.000489094360276	0.000484068945248
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__Endoconidioma	3.54086751254e-05	0.0	0.0	0.0	0.0	0.0	5.70040928939e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Aureobasidium	0.00377692534671	1.28894216517e-05	0.000607663711753	1.00991738876e-05	0.000234463534408	1.21948245165e-05	0.000216615552997	1.15064205827e-05	3.92932454911e-05	0.000648831523943	0.000714087934829	0.000121228151381	0.000491180297638	1.25283453814e-05	5.96459416901e-05	0.000116451038161	0.000103729059696
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Hormonema	5.90144585423e-05	1.28894216517e-05	1.78724621104e-05	9.08925649882e-05	1.30257519115e-05	0.0	0.000763854844778	0.000195609149906	2.61954969941e-05	0.000139035326559	0.00240458182136	2.20414820693e-05	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Kabatiella	1.18028917085e-05	3.8668264955e-05	0.0	1.00991738876e-05	1.30257519115e-05	2.4389649033e-05	1.14008185788e-05	2.30128411654e-05	1.3097748497e-05	1.15862772133e-05	0.0	0.0	1.72343964084e-05	2.50566907629e-05	2.38583766761e-05	1.16451038161e-05	3.4576353232e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Didymocyrtis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000231725544265	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Monodictys	0.0	0.0	0.0	1.00991738876e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000932686282225	0.0	8.61719820418e-06	0.0	1.1929188338e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Peltaster	0.0	2.57788433033e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25283453814e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetidae_ord_Incertae_sedis;f__Eremomycetaceae;g__Arthrographis	0.00015343759221	0.00616114354949	0.0142800972262	9.08925649882e-05	0.00424639512316	0.00389014902076	1.14008185788e-05	0.0	0.00326133937576	9.26902177061e-05	0.000291464463195	0.000407767418281	0.00207674476721	0.00220498878713	0.00125256477549	0.00557800472791	0.00107186695019
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetidae_ord_Incertae_sedis;f__Eremomycetaceae;g__Eremomyces	0.0	0.0	0.0	0.0	0.0	0.0	0.000285020464469	0.000149583467575	0.00103472213127	0.000104276494919	0.0	0.0	0.0	0.0	0.0	8.15157267127e-05	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Hysteriales;f__Gloniaceae;g__unidentified	5.90144585423e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000131159008438	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Hysteriales;f__unidentified;g__unidentified	0.0	0.0	0.0	0.0	2.60515038231e-05	1.21948245165e-05	2.28016371575e-05	0.0	0.0	0.0	0.0	1.10207410346e-05	1.72343964084e-05	1.25283453814e-05	1.1929188338e-05	0.0	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Microthyriales;f__Microthyriaceae;g__unidentified	0.0	0.0	8.93623105519e-05	0.000161586782201	0.0	0.0	0.0	0.0	1.3097748497e-05	0.0	0.0	0.0	8.61719820418e-06	0.0	0.000131221071718	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Patellariales;f__Patellariaceae;g__Patellaria	0.0	0.0	0.000268086931656	0.0	6.51287595576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000137811799196	0.000262442143437	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis	0.0	0.0	0.0	2.01983477752e-05	0.0	1.21948245165e-05	0.0	0.0	0.0	0.0	0.0	6.61244462078e-05	0.0	1.25283453814e-05	0.0	0.0	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Diademaceae;g__Comoclathris	1.18028917085e-05	1.28894216517e-05	3.57449242208e-05	1.00991738876e-05	0.0	0.0	0.0	0.0	1.3097748497e-05	0.0	0.0	1.10207410346e-05	8.61719820418e-06	0.0	0.0	1.16451038161e-05	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Didymosphaeria	1.18028917085e-05	0.0	0.0	1.00991738876e-05	0.00887053705175	0.0	0.000102607367209	6.90385234961e-05	6.54887424852e-05	1.15862772133e-05	0.0	3.30622231039e-05	0.0	0.000162868489959	0.0	0.000104805934345	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Roussoella	0.0	0.0	1.78724621104e-05	1.00991738876e-05	0.0	0.0	0.0	0.0	0.0	1.15862772133e-05	1.45732231598e-05	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea	5.90144585423e-05	0.000373793227898	0.0144409493852	0.00099981821487	0.000104206015292	0.000329260261945	0.00153911050813	0.00255442536936	2.61954969941e-05	0.000289656930332	0.000189451901077	0.0341642972073	0.00336070729963	0.00117766446585	0.000739609676958	5.82255190805e-05	0.000328475355704
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Coniothyrium	3.54086751254e-05	0.0	0.0	0.0	1.30257519115e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Leptosphaeria	0.0	0.0	0.0	0.0	0.0	0.0	2.28016371575e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Plenodomus	1.18028917085e-05	0.0	0.0	3.02975216627e-05	0.0	1.21948245165e-05	0.0	0.0	1.3097748497e-05	0.0	1.45732231598e-05	0.0	8.61719820418e-06	1.25283453814e-05	0.0	0.0	3.4576353232e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Subplenodomus	1.18028917085e-05	5.15576866066e-05	3.57449242208e-05	4.03966955503e-05	6.51287595576e-05	2.4389649033e-05	2.28016371575e-05	0.0	1.3097748497e-05	6.95176632796e-05	4.37196694793e-05	1.10207410346e-05	6.03203874292e-05	0.00043849208835	0.0	0.0	0.000138305412928
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__unidentified	0.0111537326645	0.0	0.00738132685159	0.0130683310105	0.00325643797788	0.000256091314846	7.98057300514e-05	0.00723753854651	0.00563203185372	3.47588316398e-05	1.45732231598e-05	0.00014326963345	0.000249898747921	0.0072163269397	0.000775397241972	0.00159537922281	0.00167695313175
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Guttulispora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.63451088531e-05	0.000160305454757	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma	0.00118028917085	1.28894216517e-05	1.78724621104e-05	0.0	1.30257519115e-05	0.0	0.0336780180817	2.30128411654e-05	0.000733473915834	0.00814515288093	0.00199653157289	0.000165311115519	0.0	0.0	0.000369804838479	6.98706228966e-05	8.64408830801e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiotrema	0.0	0.00106982199709	0.0	0.0	0.00042984981308	0.000170727543231	0.0	0.0	0.0	0.0	0.0	0.0	8.61719820418e-06	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__unidentified	0.00645618176453	0.000335124962943	0.000178724621104	0.0114726615363	0.000143283271027	0.0	0.000421830287415	0.000230128411654	0.000458421197396	0.000382347148038	0.000116585785278	0.000407767418281	8.61719820418e-06	0.0	3.57875650141e-05	2.32902076322e-05	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Helminthosporium	0.0	2.57788433033e-05	0.0	1.00991738876e-05	1.30257519115e-05	0.0	0.0	0.0	0.0	1.15862772133e-05	0.0	0.0	8.61719820418e-06	1.25283453814e-05	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Keissleriella	0.00101504868693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.54887424852e-05	0.0	7.28661157988e-05	0.0	0.0	0.0	0.000274371331775	4.65804152644e-05	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__Massarina	0.0127471230451	0.0370828660918	7.14898484415e-05	7.0694217213e-05	0.00349090151229	0.0112680178532	0.000296421283048	0.00012657062641	0.00070727841884	0.000729935464436	0.00826301753159	3.30622231039e-05	0.159986901859	0.0615768175497	0.00453309156845	0.000232902076322	0.016838684024
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Massarinaceae;g__unidentified	0.0	0.0	0.0	0.0	3.90772557346e-05	0.0	0.0	0.0	0.0	0.0	2.91464463195e-05	3.30622231039e-05	0.0	0.0	0.000214725390084	0.000221256972506	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Montagnulaceae;g__Paraconiothyrium	0.000436706993213	0.0	0.0	0.0	1.30257519115e-05	0.0	0.0	0.0	0.0	0.0	0.000131159008438	0.0	0.0	0.0	0.000155079448394	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella	4.72115668339e-05	0.0	0.0	5.04958694379e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000396746677247	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79313860663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria	1.18028917085e-05	0.0	0.0	7.0694217213e-05	5.21030076461e-05	0.0	1.14008185788e-05	0.0	0.0	0.0	0.0	1.10207410346e-05	4.30859910209e-05	0.0	0.0	0.00122273590069	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Populocrescentia	1.18028917085e-05	3.8668264955e-05	0.0	1.00991738876e-05	2.60515038231e-05	1.21948245165e-05	0.0	2.30128411654e-05	2.61954969941e-05	0.0	1.45732231598e-05	2.20414820693e-05	8.61719820418e-06	1.25283453814e-05	1.1929188338e-05	3.49353114483e-05	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora	4.72115668339e-05	9.02259515616e-05	8.93623105519e-05	0.000131289260538	5.21030076461e-05	3.65844735494e-05	3.42024557363e-05	5.75321029134e-05	2.61954969941e-05	4.63451088531e-05	4.37196694793e-05	7.71451872424e-05	3.44687928167e-05	0.000100226763051	5.96459416901e-05	4.65804152644e-05	5.1864529848e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophaeosphaeria	7.08173502508e-05	0.0	0.0	0.0	0.0	0.0	3.42024557363e-05	0.0	3.92932454911e-05	0.0	0.0	0.0	0.0	0.0	4.77167533521e-05	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Stagonospora	2.36057834169e-05	5.15576866066e-05	7.14898484415e-05	2.01983477752e-05	5.21030076461e-05	1.21948245165e-05	5.70040928939e-05	0.0	2.61954969941e-05	2.31725544265e-05	1.45732231598e-05	3.30622231039e-05	4.30859910209e-05	5.01133815257e-05	3.57875650141e-05	1.16451038161e-05	5.1864529848e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified	0.0	0.0	0.000125107234773	2.01983477752e-05	3.90772557346e-05	0.0	0.000456032743151	3.45192617481e-05	2.61954969941e-05	0.000220139267052	0.000160305454757	0.000242456302762	1.72343964084e-05	5.01133815257e-05	1.1929188338e-05	2.32902076322e-05	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	8.26202419593e-05	0.000219120168078	0.00754217901058	0.0019491405603	0.0265595081476	6.09741225824e-05	0.000547239291781	0.00283057946334	0.000772767161325	0.000579313860663	2.91464463195e-05	0.000914721505874	0.00909114410541	0.000400907052206	0.000202796201746	0.00133918693885	0.000466780768632
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.45192617481e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia	8.26202419593e-05	5.15576866066e-05	0.000125107234773	0.000242380173302	7.81545114692e-05	2.4389649033e-05	0.000148210641524	0.000149583467575	0.000419127951905	5.79313860663e-05	0.000102012562118	6.61244462078e-05	0.000112023576654	5.01133815257e-05	0.00017893782507	0.00074528664423	0.000501357121864
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Dendryphion	0.00437887282384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000681082921846	0.0	0.0	0.000132248892416	0.0	0.0	0.000715751300282	0.0	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Drechslera	5.90144585423e-05	3.8668264955e-05	0.0	0.00258538851522	3.90772557346e-05	1.21948245165e-05	0.0016645195125	0.00280756662218	0.0	5.79313860663e-05	0.00212769058133	0.00358174083625	8.61719820418e-06	5.01133815257e-05	2.38583766761e-05	9.31608305288e-05	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Edenia	7.08173502508e-05	0.0	0.0	0.0	1.30257519115e-05	0.0	5.70040928939e-05	8.05449440788e-05	1.3097748497e-05	0.0	0.0	2.20414820693e-05	7.75547838376e-05	0.0	0.0	1.16451038161e-05	0.0
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Epicoccum	0.00015343759221	0.000116004794865	0.00121532742351	0.000100991738876	0.000104206015292	1.21948245165e-05	0.00125409004367	0.0	1.3097748497e-05	0.0	4.37196694793e-05	0.0002865392669	0.000318836333555	0.0	3.57875650141e-05	1.16451038161e-05	0.000501357121864
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Johnalcornia	0.0	1.28894216517e-05	0.0	0.0	1.30257519115e-05	0.0	0.0	1.15064205827e-05	1.3097748497e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7288176616e-05
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Pyrenophora	0.0	0.0	0.0	0.0	0.0	0.0	2.28016371575e-05	0.0	2.61954969941e-05	0.0	0.0	0.000154290374485	0.0	0.0	0.0	0.0	0.0
